0.000;1645702833285984.2
0.000;1645702833296408.8
0.000;1645702833304700.0
0.000;1645702833346620.2
0.000;1645702833389014.0
0.000;1645702833432748.8
0.000;1645702833476066.8
0.000;1645702833519517.5
0.000;1645702833560262.0
0.000;1645702833603778.8
0.000;1645702833729450.5
0.000;1645702833741758.2
0.000;1645702833742578.8
0.000;1645702833858560.8
0.000;1645702833870230.0
0.000;1645702833871048.5
1.000;1645702833991047.0
0.000;1645702834122930.8
0.000;1645702834124030.0
0.000;1645702834125063.0
0.000;1645702834136372.5
0.000;1645702834137323.5
0.000;1645702834158640.8
0.000;1645702834253227.0
0.000;1645702834265145.5
0.000;1645702834286797.0
0.000;1645702834331226.8
0.000;1645702834425298.5
0.000;1645702834436771.2
0.000;1645702834457572.0
0.000;1645702834558890.5
0.000;1645702834574567.8
0.000;1645702834587934.8
0.000;1645702834695371.5
0.000;1645702834705669.5
0.000;1645702834715302.2
0.000;1645702834869022.2
0.000;1645702834885152.0
0.000;1645702834886160.0
0.000;1645702834896838.0
0.000;1645702835042781.0
0.000;1645702835056656.2
0.000;1645702835057549.5
0.000;1645702835069148.5
0.000;1645702835218216.2
0.000;1645702835228530.8
1.000;1645702835229514.8
0.000;1645702835238577.5
0.000;1645702835391721.0
0.000;1645702835408516.5
0.000;1645702835409668.2
0.000;1645702835410465.5
0.000;1645702835562990.8
0.000;1645702835579061.0
0.000;1645702835580202.2
0.000;1645702835580999.8
0.000;1645702835734993.2
0.000;1645702835749824.0
0.000;1645702835751126.8
0.000;1645702835752032.8
0.000;1645702835859604.5
0.000;1645702835868022.0
0.000;1645702835880791.2
0.000;1645702836025785.8
0.000;1645702836039505.0
0.000;1645702836040534.8
0.000;1645702836049990.2
0.000;1645702836198157.2
0.000;1645702836208457.8
0.000;1645702836209438.0
0.000;1645702836220849.2
0.000;1645702836373342.5
0.000;1645702836383090.2
0.000;1645702836383987.5
0.000;1645702836394499.0
0.000;1645702836544330.2
0.000;1645702836562994.2
0.000;1645702836564237.5
0.000;1645702836565282.2
0.000;1645702836717840.0
0.000;1645702836733571.8
0.000;1645702836734852.2
1.000;1645702836735802.8
0.000;1645702836891240.0
